EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,0,0,5,4,6,464,8,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:04.952709592,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,2023-03-30 21:21:06.479248629,248,4,2023-03-30 21:21:04.953490896,2023-03-30 21:21:04.953490896,2023-03-30 21:21:04.953490896,2023-03-30 21:21:04.953490896,2023-03-30 21:21:06.479123123,2023-03-30 21:21:06.479123123,2023-03-30 21:21:06.479123123,2023-03-30 21:21:06.479123123,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
11, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,0,0,5,4,6,464,8,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:19.167701378,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,2023-03-30 21:21:20.692526735,248,4,2023-03-30 21:21:19.168636424,2023-03-30 21:21:19.168636424,2023-03-30 21:21:19.168636424,2023-03-30 21:21:19.168636424,2023-03-30 21:21:20.692445789,2023-03-30 21:21:20.692445789,2023-03-30 21:21:20.692445789,2023-03-30 21:21:20.692445789,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
12, 0,1,17732036128857544588,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,137,1,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,0,0,5,4,17,137,1,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,2023-03-30 21:21:31.744698365,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,10818837308906651424,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,27816,452,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,0,0,4,4,6,16304,272,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:20:43.600615809,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,2023-03-30 21:21:43.008507899,11512,180,2023-03-30 21:20:43.601336564,2023-03-30 21:20:43.601336564,2023-03-30 21:20:43.601336564,2023-03-30 21:20:43.601336564,2023-03-30 21:21:42.967254629,2023-03-30 21:21:42.967254629,2023-03-30 21:21:42.967254629,2023-03-30 21:21:42.967254629,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,176,NIL,NIL,NIL,180,NIL
14, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,0,0,5,4,6,464,8,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:33.382394885,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,2023-03-30 21:21:34.907138557,248,4,2023-03-30 21:21:33.383517599,2023-03-30 21:21:33.383517599,2023-03-30 21:21:33.383517599,2023-03-30 21:21:33.383517599,2023-03-30 21:21:34.907067488,2023-03-30 21:21:34.907067488,2023-03-30 21:21:34.907067488,2023-03-30 21:21:34.907067488,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
15, 0,1,11768789151576669133,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,4920,15,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,0,0,4,4,17,4920,15,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:20:45.304781411,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,2023-03-30 21:21:38.593227299,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
16, 0,1,17172376606672867399,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,22260,360,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,0,0,4,4,6,12916,214,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:20:51.760929951,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,2023-03-30 21:21:50.672754898,9344,146,2023-03-30 21:20:51.762010796,2023-03-30 21:20:51.762010796,2023-03-30 21:20:51.762010796,2023-03-30 21:20:51.762010796,2023-03-30 21:21:50.631411092,2023-03-30 21:21:50.631411092,2023-03-30 21:21:50.631411092,2023-03-30 21:21:50.631411092,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,146,NIL,NIL,NIL,146,NIL
17, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,0,0,5,4,6,464,8,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:47.589401432,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,2023-03-30 21:21:49.115575446,248,4,2023-03-30 21:21:47.590702661,2023-03-30 21:21:47.590702661,2023-03-30 21:21:47.590702661,2023-03-30 21:21:47.590702661,2023-03-30 21:21:49.115573987,2023-03-30 21:21:49.115573987,2023-03-30 21:21:49.115573987,2023-03-30 21:21:49.115573987,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
18, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,0,0,5,4,6,464,8,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:01.802900669,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,2023-03-30 21:22:03.327888180,248,4,2023-03-30 21:22:01.803815513,2023-03-30 21:22:01.803815513,2023-03-30 21:22:01.803815513,2023-03-30 21:22:01.803815513,2023-03-30 21:22:03.327806262,2023-03-30 21:22:03.327806262,2023-03-30 21:22:03.327806262,2023-03-30 21:22:03.327806262,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
19, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,0,0,5,4,6,464,8,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:16.015451545,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,2023-03-30 21:22:17.542756508,248,4,2023-03-30 21:22:16.016645880,2023-03-30 21:22:16.016645880,2023-03-30 21:22:16.016645880,2023-03-30 21:22:16.016645880,2023-03-30 21:22:17.542676959,2023-03-30 21:22:17.542676959,2023-03-30 21:22:17.542676959,2023-03-30 21:22:17.542676959,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
20, 0,1,13804733603464758206,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,712,12,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,0,0,5,4,6,464,8,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:30.227248362,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,2023-03-30 21:22:31.754070912,248,4,2023-03-30 21:22:30.228338244,2023-03-30 21:22:30.228338244,2023-03-30 21:22:30.228338244,2023-03-30 21:22:30.228338244,2023-03-30 21:22:31.753991701,2023-03-30 21:22:31.753991701,2023-03-30 21:22:31.753991701,2023-03-30 21:22:31.753991701,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
21, 0,1,17732036128857544588,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,2023-03-30 21:19:42.948514896,137,1,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,0,0,5,4,17,137,1,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,2023-03-30 21:22:31.735619556,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
