EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,0,0,5,4,6,464,8,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:10.091699265,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,2023-03-30 21:21:11.618348393,248,4,2023-03-30 21:21:10.092617657,2023-03-30 21:21:10.092617657,2023-03-30 21:21:10.092617657,2023-03-30 21:21:10.092617657,2023-03-30 21:21:11.618346945,2023-03-30 21:21:11.618346945,2023-03-30 21:21:11.618346945,2023-03-30 21:21:11.618346945,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
11, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,0,0,5,4,6,464,8,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:24.304365515,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,2023-03-30 21:21:25.826225846,248,4,2023-03-30 21:21:24.305401950,2023-03-30 21:21:24.305401950,2023-03-30 21:21:24.305401950,2023-03-30 21:21:24.305401950,2023-03-30 21:21:25.826145413,2023-03-30 21:21:25.826145413,2023-03-30 21:21:25.826145413,2023-03-30 21:21:25.826145413,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
12, 0,1,17732036128857544588,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,137,1,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,0,0,5,4,17,137,1,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,2023-03-30 21:21:30.614842284,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,15431963697051038045,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,804,4,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,0,0,5,4,17,804,4,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:27.774890386,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,2023-03-30 21:21:30.798565656,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,239.255.255.250,NIL,NIL,NIL,NIL,NIL,40221,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
14, 0,1,10818837308906651424,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,27816,452,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,0,0,4,4,6,16304,272,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:20:45.208426760,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,2023-03-30 21:21:44.610532804,11512,180,2023-03-30 21:20:45.209389083,2023-03-30 21:20:45.209389083,2023-03-30 21:20:45.209389083,2023-03-30 21:20:45.209389083,2023-03-30 21:21:44.568433341,2023-03-30 21:21:44.568433341,2023-03-30 21:21:44.568433341,2023-03-30 21:21:44.568433341,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,176,NIL,NIL,NIL,180,NIL
15, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,0,0,5,4,6,464,8,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:38.507829703,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,2023-03-30 21:21:40.029800815,248,4,2023-03-30 21:21:38.508794390,2023-03-30 21:21:38.508794390,2023-03-30 21:21:38.508794390,2023-03-30 21:21:38.508794390,2023-03-30 21:21:40.029799314,2023-03-30 21:21:40.029799314,2023-03-30 21:21:40.029799314,2023-03-30 21:21:40.029799314,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
16, 0,1,17172376606672867399,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,20768,336,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,0,0,4,4,6,12064,200,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:20:44.197446329,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,2023-03-30 21:21:41.586303909,8704,136,2023-03-30 21:20:44.198203615,2023-03-30 21:20:44.198203615,2023-03-30 21:20:44.198203615,2023-03-30 21:20:44.198203615,2023-03-30 21:21:41.545791161,2023-03-30 21:21:41.545791161,2023-03-30 21:21:41.545791161,2023-03-30 21:21:41.545791161,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,136,NIL,NIL,NIL,136,NIL
17, 0,1,11768789151576669133,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,5904,18,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,0,0,4,4,17,5904,18,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:20:47.319455229,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,2023-03-30 21:21:46.546318159,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
18, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,0,0,5,4,6,464,8,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:52.715639655,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,2023-03-30 21:21:54.238204158,248,4,2023-03-30 21:21:52.716620693,2023-03-30 21:21:52.716620693,2023-03-30 21:21:52.716620693,2023-03-30 21:21:52.716620693,2023-03-30 21:21:54.238202334,2023-03-30 21:21:54.238202334,2023-03-30 21:21:54.238202334,2023-03-30 21:21:54.238202334,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
19, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,0,0,5,4,6,464,8,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:06.921563380,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,2023-03-30 21:22:08.448757342,248,4,2023-03-30 21:22:06.922411713,2023-03-30 21:22:06.922411713,2023-03-30 21:22:06.922411713,2023-03-30 21:22:06.922411713,2023-03-30 21:22:08.448647604,2023-03-30 21:22:08.448647604,2023-03-30 21:22:08.448647604,2023-03-30 21:22:08.448647604,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
20, 0,1,13804733603464758206,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,712,12,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,0,0,5,4,6,464,8,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:21.136551901,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,2023-03-30 21:22:22.663039301,248,4,2023-03-30 21:22:21.137512030,2023-03-30 21:22:21.137512030,2023-03-30 21:22:21.137512030,2023-03-30 21:22:21.137512030,2023-03-30 21:22:22.662959675,2023-03-30 21:22:22.662959675,2023-03-30 21:22:22.662959675,2023-03-30 21:22:22.662959675,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
21, 0,1,17732036128857544588,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,2023-03-30 21:19:42.963266115,137,1,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,0,0,5,4,17,137,1,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,2023-03-30 21:22:30.614872418,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
