EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,13138386661141065700,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,1232,20,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,0,0,5,4,6,720,12,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.423600044,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,2023-03-30 21:20:42.524510063,512,8,2023-03-30 21:20:42.424368094,2023-03-30 21:20:42.424368094,2023-03-30 21:20:42.424368094,2023-03-30 21:20:42.424368094,2023-03-30 21:20:42.481556504,2023-03-30 21:20:42.481556504,2023-03-30 21:20:42.481556504,2023-03-30 21:20:42.481556504,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,34152,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
11, 0,1,10076670331643175062,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,33622,541,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,0,0,5,4,6,19222,316,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:49.593973764,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,2023-03-30 21:20:54.374138192,14400,225,2023-03-30 21:20:49.594817065,2023-03-30 21:20:49.594817065,2023-03-30 21:20:49.594817065,2023-03-30 21:20:49.594817065,2023-03-30 21:20:54.373971722,2023-03-30 21:20:54.373971722,2023-03-30 21:20:54.373971722,2023-03-30 21:20:54.373971722,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,54458,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
12, 0,1,12730247294718055621,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,804,4,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,0,0,5,4,17,804,4,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:53.543055494,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,2023-03-30 21:20:56.563788303,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,239.255.255.250,NIL,NIL,NIL,NIL,NIL,49246,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,13138386661141065700,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,1232,20,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,0,0,5,4,6,720,12,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.620599617,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,2023-03-30 21:21:00.720589113,512,8,2023-03-30 21:21:00.621480507,2023-03-30 21:21:00.621480507,2023-03-30 21:21:00.621480507,2023-03-30 21:21:00.621480507,2023-03-30 21:21:00.677278160,2023-03-30 21:21:00.677278160,2023-03-30 21:21:00.677278160,2023-03-30 21:21:00.677278160,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,34152,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
14, 0,1,17547548450214135100,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,16016,260,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,0,0,4,4,6,9360,156,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:20:17.982022516,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,2023-03-30 21:21:17.497822012,6656,104,2023-03-30 21:20:17.982900597,2023-03-30 21:20:17.982900597,2023-03-30 21:20:17.982900597,2023-03-30 21:20:17.982900597,2023-03-30 21:21:17.455475267,2023-03-30 21:21:17.455475267,2023-03-30 21:21:17.455475267,2023-03-30 21:21:17.455475267,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,49760,502,NIL,769,0,0,1,NIL,105,NIL,NIL,NIL,104,NIL
15, 0,1,10076670331643175062,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,33622,541,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,0,0,5,4,6,19222,316,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:07.789858789,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,2023-03-30 21:21:12.569463130,14400,225,2023-03-30 21:21:07.790663383,2023-03-30 21:21:07.790663383,2023-03-30 21:21:07.790663383,2023-03-30 21:21:07.790663383,2023-03-30 21:21:12.569227736,2023-03-30 21:21:12.569227736,2023-03-30 21:21:12.569227736,2023-03-30 21:21:12.569227736,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,54458,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
16, 0,1,13138386661141065700,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,1232,20,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,0,0,5,4,6,720,12,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.678337912,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,2023-03-30 21:21:19.781881237,512,8,2023-03-30 21:21:19.679261651,2023-03-30 21:21:19.679261651,2023-03-30 21:21:19.679261651,2023-03-30 21:21:19.679261651,2023-03-30 21:21:19.735904414,2023-03-30 21:21:19.735904414,2023-03-30 21:21:19.735904414,2023-03-30 21:21:19.735904414,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,34152,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
17, 0,1,10076670331643175062,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,33622,541,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,0,0,5,4,6,19222,316,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:26.847486436,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,2023-03-30 21:21:31.630340030,14400,225,2023-03-30 21:21:26.848430108,2023-03-30 21:21:26.848430108,2023-03-30 21:21:26.848430108,2023-03-30 21:21:26.848430108,2023-03-30 21:21:31.630148422,2023-03-30 21:21:31.630148422,2023-03-30 21:21:31.630148422,2023-03-30 21:21:31.630148422,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,54458,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
18, 0,1,13138386661141065700,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,1232,20,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,0,0,5,4,6,720,12,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.878679279,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,2023-03-30 21:21:37.977887606,512,8,2023-03-30 21:21:37.879486242,2023-03-30 21:21:37.879486242,2023-03-30 21:21:37.879486242,2023-03-30 21:21:37.879486242,2023-03-30 21:21:37.935542681,2023-03-30 21:21:37.935542681,2023-03-30 21:21:37.935542681,2023-03-30 21:21:37.935542681,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,34152,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
19, 0,1,14455727662645440595,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,39610,663,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,0,0,4,4,6,25316,434,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:20:49.592704299,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,2023-03-30 21:21:49.508291653,14294,229,2023-03-30 21:20:49.593616017,2023-03-30 21:20:49.593616017,2023-03-30 21:20:49.593616017,2023-03-30 21:20:49.593616017,2023-03-30 21:21:49.508140094,2023-03-30 21:21:49.508140094,2023-03-30 21:21:49.508140094,2023-03-30 21:21:49.508140094,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,47320,502,NIL,769,0,0,1,181,48,NIL,NIL,NIL,229,NIL
20, 0,1,17732036128857544588,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,137,1,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,0,0,5,4,17,137,1,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,2023-03-30 21:21:38.867672098,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
21, 0,1,11768789151576669133,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,2023-03-30 21:19:42.887416793,5904,18,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,0,0,4,4,17,5904,18,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:20:49.182169981,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,2023-03-30 21:21:48.503453426,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
