EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
11, 0,1,16678261253507133327,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,187,1,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,0,0,5,4,17,187,1,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,2023-03-30 21:20:59.286361416,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,224.0.0.251,NIL,NIL,NIL,NIL,NIL,5353,5353,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
12, 0,1,12722566135873566973,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,0,0,5,4,6,60,1,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,2023-03-30 21:20:59.245280900,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,91.189.91.49,NIL,NIL,------S-,------S-,NIL,59402,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,15740298709152730755,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,0,0,5,4,6,60,1,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,2023-03-30 21:20:59.246132307,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,34.122.121.32,NIL,NIL,------S-,------S-,NIL,38578,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
14, 0,1,9800799607914553931,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,207,1,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,0,0,5,6,17,207,1,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,2023-03-30 21:20:59.286609727,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,fe80::5068:6e82:cf19:ad52,ff02::fb,NIL,NIL,NIL,5353,5353,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
15, 0,1,16328817557231304784,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,0,0,5,4,6,60,1,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,2023-03-30 21:20:59.244604689,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,185.125.190.17,NIL,NIL,------S-,------S-,NIL,57826,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
16, 0,1,14708467405837792143,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,0,0,5,4,6,60,1,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,2023-03-30 21:20:59.247016243,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,35.232.111.17,NIL,NIL,------S-,------S-,NIL,50992,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
17, 0,1,11241888319962577758,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,0,0,5,4,6,60,1,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,2023-03-30 21:20:59.246552608,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,35.224.170.84,NIL,NIL,------S-,------S-,NIL,50054,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
18, 0,1,17992970512681511459,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,0,0,5,4,6,60,1,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,2023-03-30 21:20:59.247484597,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,91.189.91.48,NIL,NIL,------S-,------S-,NIL,34104,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
19, 0,1,13393452837060991862,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,0,0,5,4,6,60,1,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,2023-03-30 21:20:59.245591515,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,185.125.190.18,NIL,NIL,------S-,------S-,NIL,43252,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
20, 0,1,17265666913603811148,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,60,1,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,0,0,5,4,6,60,1,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,2023-03-30 21:21:00.257999809,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,185.125.190.49,NIL,NIL,------S-,------S-,NIL,48176,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
21, 0,1,12008713939355043572,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,120,2,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,0,0,5,4,6,120,2,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:20:59.247964635,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,2023-03-30 21:21:00.257320277,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,185.125.190.48,NIL,NIL,------S-,------S-,NIL,45034,80,NIL,641,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
22, 0,1,15568370070196469502,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,2023-03-30 21:19:42.850164909,792,9,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,0,0,5,4,1,792,9,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:20:59.244966080,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,2023-03-30 21:21:00.258147374,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,192.168.88.250,NIL,NIL,NIL,NIL,NIL,NIL,NIL,768,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
